OID_,FID_1,STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Shape__Are,Shape__Len,DEM_min,DEM_mean,DEM_max,DEM_std,FloAc_rang,FloAc_mean,FloAc_std,FlowAc_max,Haz_major,Haz_max,FloDir_maj,FloDir_mea,FloDir_std,2010_POP,2015_POP,2021_POP
657,657,48,201,211700,48201211700,2117.0,Census Tract 2117,G5020,S,4442125,4111,29.7965959,-95.3043165,5924755.390625,11573.7098551046,7,13.1065998,22.0,0.80863,13189.0,60.1927986,516.0410156,13189.0,1.0,2.0,64.0,32.8541985,38.2507019,3318.0,3863.0,3077.0
658,658,48,201,531200,48201531200,5312.0,Census Tract 5312,G5020,S,1914928,32803,29.8271285,-95.4528622,2596784.00390625,6598.76473798804,11,19.7509003,24.0,1.9776,11591.0,72.5001984,497.9249878,11591.0,2.0,2.0,16.0,19.6147003,29.8736,3080.0,5008.0,4201.0
659,659,48,201,342900,48201342900,3429.0,Census Tract 3429,G5020,S,5944626,1097,29.6716312,-95.1049703,7902797.78515625,11932.4004940276,3,8.1267099,11.0,1.32403,3544.0,27.6005993,149.3899994,3544.0,1.0,1.0,4.0,27.8089008,45.3214989,5591.0,6153.0,2875.0
660,660,48,201,312300,48201312300,3123.0,Census Tract 3123,G5020,S,1411063,400,29.7378633,-95.3604134,1878502.15625,5453.80294575515,8,12.4652004,17.0,1.21175,2203.0,25.1172009,133.9900055,2203.0,0.0,0.0,1.0,36.8168983,56.7378998,1665.0,2640.0,3664.0
661,661,48,201,332000,48201332000,3320.0,Census Tract 3320,G5020,S,2209381,1497,29.6722584,-95.3472142,2938637.94921875,7040.98885991477,10,12.1682997,13.0,0.401954,2882.0,27.7861004,129.3350067,2882.0,0.0,0.0,1.0,30.7675991,39.6300011,5917.0,2623.0,5167.0
662,662,48,201,412600,48201412600,4126.0,Census Tract 4126,G5020,S,1211496,454,29.7149457,-95.4441139,1612235.984375,6352.11734101946,15,15.8480997,17.0,0.449216,4321.0,26.1550999,111.2819977,4321.0,1.0,1.0,1.0,18.6105995,34.0005989,3715.0,4049.0,5645.0
663,663,48,201,231400,48201231400,2314.0,Census Tract 2314,G5020,S,3347013,16002,29.8637479,-95.2870796,4487062.22265625,10810.4952954953,7,16.5515995,20.0,1.09828,9745.0,42.1747017,319.7730103,9745.0,1.0,1.0,4.0,20.0555992,33.5970001,2236.0,2597.0,4906.0
664,664,48,201,252700,48201252700,2527.0,Census Tract 2527,G5020,S,47009945,380256,29.9167216,-95.0200269,63293642.9648438,42722.0005475534,0,14.1771002,23.0,2.62448,13429.0,42.7921982,312.5100098,13429.0,1.0,2.0,1.0,23.9186001,39.4538994,4108.0,9112.0,3821.0
665,665,48,201,532700,48201532700,5327.0,Census Tract 5327,G5020,S,2631765,57468,29.8765275,-95.4814196,3588908.72265625,8101.325028793741,17,24.2187004,27.0,1.29906,3948.0,29.0695992,189.2100067,3948.0,2.0,2.0,4.0,25.0716991,40.3886986,4552.0,4943.0,2369.0
666,666,48,201,530200,48201530200,5302.0,Census Tract 5302,G5020,S,3533268,18067,29.8161831,-95.424873,4733721.9765625,13291.9288571009,10,19.9738007,25.0,1.63674,3877.0,31.4272003,146.9960022,3877.0,2.0,2.0,4.0,15.4098997,27.0648003,3991.0,4436.0,2864.0
667,667,48,201,555600,48201555600,5556.0,Census Tract 5556,G5020,S,54302160,612857,30.058696,-95.7296478,73553315.5390625,43090.0414027855,45,60.7489014,75.0,5.9170299,20619.0,54.662899,404.928009,20619.0,2.0,2.0,4.0,20.9381008,38.4366989,4058.0,11288.0,6646.0
668,668,48,201,220100,48201220100,2201.0,Census Tract 2201,G5020,S,1760977,0,29.8151628,-95.3434635,2347246.78515625,6530.1525206646,10,15.9794998,26.0,1.30936,5751.0,41.7066002,220.9389954,5751.0,0.0,0.0,4.0,20.8647003,34.948101,2541.0,8252.0,2245.0
669,669,48,201,220200,48201220200,2202.0,Census Tract 2202,G5020,S,1489507,0,29.8165562,-95.3649369,1985454.7578125,7188.00314517045,14,17.8810997,25.0,1.02709,5868.0,42.1906013,246.1490021,5868.0,1.0,1.0,1.0,15.6075001,30.2353001,2603.0,6015.0,1583.0
670,670,48,201,222800,48201222800,2228.0,Census Tract 2228,G5020,S,6765503,16910,29.9234175,-95.3657928,9058929.71484375,12431.9936344569,19,22.1319008,31.0,0.863282,3305.0,28.9754009,142.7440033,3305.0,1.0,2.0,1.0,27.0732002,39.1613007,3804.0,5649.0,3791.0
671,671,48,201,222900,48201222900,2229.0,Census Tract 2229,G5020,S,5804923,18955,29.9142916,-95.3450125,7778091.03125,12306.7370524535,13,20.3785,23.0,0.933518,3709.0,23.8279991,148.121994,3709.0,1.0,2.0,64.0,37.6790009,51.1259003,7476.0,9411.0,3711.0
672,672,48,201,223100,48201223100,2231.0,Census Tract 2231,G5020,S,4751708,30401,29.9236934,-95.3245004,6388139.63671875,12409.9706958787,12,20.6495991,29.0,1.7560101,8259.0,37.3294983,271.7780151,8259.0,2.0,2.0,4.0,17.3871002,34.5937996,2366.0,1961.0,4411.0
673,673,48,201,220300,48201220300,2203.0,Census Tract 2203,G5020,S,1990339,0,29.8242369,-95.3656588,2653448.9140625,6904.48330330667,14,18.9972,28.0,0.658726,2178.0,27.8605003,119.9219971,2178.0,0.0,0.0,1.0,15.8184996,30.4477005,4651.0,10837.0,4257.0
674,674,48,201,220400,48201220400,2204.0,Census Tract 2204,G5020,S,1921252,1147,29.831578,-95.3663222,2563318.2265625,6794.65669193307,15,19.9715996,24.0,0.474404,2761.0,28.6396999,113.0230026,2761.0,0.0,0.0,4.0,14.5410004,26.2940006,4640.0,7011.0,3136.0
675,675,48,201,220500,48201220500,2205.0,Census Tract 2205,G5020,S,2403756,0,29.8362058,-95.3814642,3205367.1015625,9272.834619825268,16,19.2700005,25.0,0.85498,11419.0,44.8941994,248.0829926,11419.0,1.0,1.0,16.0,22.6762009,42.3961983,4842.0,3199.0,3589.0
676,676,48,201,220600,48201220600,2206.0,Census Tract 2206,G5020,S,1660905,0,29.8418052,-95.3668801,2215027.90625,6465.11435532793,19,20.6732006,25.0,0.488059,1910.0,15.5024004,63.6404991,1910.0,0.0,0.0,16.0,26.9062996,39.9098015,3630.0,4366.0,4129.0
677,677,48,201,230100,48201230100,2301.0,Census Tract 2301,G5020,S,1363626,1056,29.8138484,-95.330229,1818976.05078125,5391.01171115759,10,14.4063997,21.0,0.969613,2208.0,18.4039993,73.3575974,2208.0,0.0,0.0,4.0,22.6539993,40.4850006,1782.0,9983.0,4506.0
678,678,48,201,230200,48201230200,2302.0,Census Tract 2302,G5020,S,7778607,4921,29.8199173,-95.3073371,10375746.8359375,15585.754362906,8,14.132,23.0,1.34614,3997.0,27.4839001,143.4459991,3997.0,1.0,2.0,4.0,18.6854,34.4081993,5590.0,7982.0,4349.0
679,679,48,201,230500,48201230500,2305.0,Census Tract 2305,G5020,S,3460029,355,29.8484539,-95.3283761,4615489.703125,13174.646893571,11,18.1135998,26.0,1.30966,8375.0,26.8677006,183.8880005,8375.0,1.0,2.0,64.0,36.2757988,42.4827995,4400.0,3357.0,1640.0
680,680,48,201,230600,48201230600,2306.0,Census Tract 2306,G5020,S,2166516,0,29.8448725,-95.3092658,2889497.30078125,9055.061300879139,13,17.0708008,19.0,1.24595,2842.0,32.3414001,165.1340027,2842.0,0.0,0.0,1.0,40.4490013,46.3203011,2411.0,2637.0,7855.0
681,681,48,201,230700,48201230700,2307.0,Census Tract 2307,G5020,S,2698379,0,29.8530072,-95.3099266,3599437.97265625,10333.4456360664,7,16.2698994,19.0,1.91416,4764.0,30.9722004,181.2859955,4764.0,1.0,2.0,64.0,46.6102982,46.2655983,2790.0,4222.0,5122.0
682,682,48,201,230800,48201230800,2308.0,Census Tract 2308,G5020,S,1851884,0,29.8398272,-95.2937237,2469629.08984375,7351.00990393755,7,14.9116001,18.0,0.840481,2272.0,21.1720009,93.5197983,2272.0,0.0,0.0,1.0,35.6720009,50.8432999,2434.0,6570.0,3461.0
683,683,48,201,210400,48201210400,2104.0,Census Tract 2104,G5020,S,1811955,0,29.7864417,-95.3621992,2413826.78515625,7225.530001952729,2,13.7694998,17.0,2.1915801,4961.0,39.3176003,253.4880066,4961.0,0.0,0.0,16.0,33.2625008,38.2724991,4926.0,5775.0,4381.0
684,684,48,201,220800,48201220800,2208.0,Census Tract 2208,G5020,S,1734654,0,29.8308466,-95.3387038,2312886.796875,7137.839776879089,13,18.2066994,26.0,0.981305,3939.0,25.4491997,112.6969986,3939.0,0.0,0.0,4.0,14.3905001,29.2838993,2835.0,7726.0,2282.0
685,685,48,201,220900,48201220900,2209.0,Census Tract 2209,G5020,S,1497348,0,29.8488405,-95.3376376,1997184.22265625,6794.30107505619,13,18.4885998,25.0,0.88755,2770.0,23.8836002,111.2220001,2770.0,1.0,1.0,64.0,45.3861008,42.5985985,1760.0,5044.0,3852.0
686,686,48,201,221000,48201221000,2210.0,Census Tract 2210,G5020,S,2484737,6822,29.8603325,-95.3448895,3323994.7578125,8715.71562010509,13,17.9389992,20.0,0.83686,8400.0,48.4667015,280.8789978,8400.0,1.0,2.0,64.0,41.4637985,44.9888992,3504.0,4347.0,2286.0
687,687,48,201,221100,48201221100,2211.0,Census Tract 2211,G5020,S,3062450,1480,29.860055,-95.3546869,4087604.1953125,8855.634419551918,15,19.6191006,27.0,0.903877,7140.0,43.0806007,267.6390076,7140.0,0.0,0.0,1.0,27.7233009,45.3703995,3766.0,5468.0,3143.0
688,688,48,201,221200,48201221200,2212.0,Census Tract 2212,G5020,S,2500612,0,29.8645953,-95.3740348,3336395.01171875,7604.688743123421,20,22.1998005,26.0,0.611387,4892.0,32.3420982,140.75,4892.0,1.0,1.0,1.0,15.2349997,28.8899002,5922.0,6381.0,2570.0
689,689,48,201,230900,48201230900,2309.0,Census Tract 2309,G5020,S,6357519,2489,29.818201,-95.282634,8477885.47265625,11620.692119493,11,13.1175003,20.0,0.706367,9360.0,28.781601,230.8280029,9360.0,0.0,0.0,1.0,23.6938,42.5979996,3815.0,8906.0,2199.0
690,690,48,201,231000,48201231000,2310.0,Census Tract 2310,G5020,S,4120288,6625,29.8401714,-95.2786836,5503602.015625,11005.9546294115,5,12.9619999,18.0,1.1609499,13859.0,40.8171997,409.9460144,13859.0,0.0,0.0,1.0,36.1353989,44.7720985,4217.0,6684.0,5232.0
691,691,48,201,251600,48201251600,2516.0,Census Tract 2516,G5020,S,57975922,2307355,30.1007294,-95.112658,80812411.23046878,46730.0058999402,12,23.9843998,33.0,4.9271998,89606.0,100.802002,1599.3299561,89606.0,2.0,2.0,4.0,19.9002991,32.8583984,5217.0,7102.0,2629.0
692,692,48,201,332300,48201332300,3323.0,Census Tract 3323,G5020,S,1203528,0,29.6665605,-95.3233636,1599513.45703125,5226.349003612329,9,11.5417995,13.0,0.524648,6794.0,66.5579987,368.9590149,6794.0,0.0,0.0,4.0,23.0566006,30.6509991,2984.0,3520.0,6028.0
693,693,48,201,254200,48201254200,2542.0,Census Tract 2542,G5020,S,1260219,0,29.7287156,-94.9645049,1676906.2890625,5312.41777917873,6,8.6252699,10.0,0.80064,3243.0,28.6872005,170.6040039,3243.0,0.0,0.0,4.0,16.9603996,30.0513,3015.0,7452.0,1492.0
694,694,48,201,252400,48201252400,2524.0,Census Tract 2524,G5020,S,5321450,3697,29.7816516,-95.1428602,7093333.328125,11516.8267084583,0,7.7298799,17.0,1.28644,4076.0,25.6954994,156.7149963,4076.0,1.0,1.0,16.0,24.2455006,38.5709991,7652.0,5589.0,4370.0
695,695,48,201,313400,48201313400,3134.0,Census Tract 3134,G5020,S,1868601,0,29.694189,-95.3381856,2484755.83984375,8085.826912524439,7,11.2707996,20.0,0.650236,11453.0,61.7766991,475.723999,11453.0,0.0,0.0,64.0,38.9061012,40.0788002,2974.0,11590.0,2287.0
696,696,48,201,313500,48201313500,3135.0,Census Tract 3135,G5020,S,1627578,0,29.6887139,-95.3478932,2164032.4296875,6200.81253952971,11,12.1476002,27.0,1.05296,2248.0,21.9190998,94.0330963,2248.0,0.0,0.0,64.0,41.7047005,46.6745987,2248.0,3806.0,2048.0
697,697,48,201,313600,48201313600,3136.0,Census Tract 3136,G5020,S,2316519,0,29.6916477,-95.3575745,3080216.50390625,8131.839638518,7,12.4506998,21.0,0.634137,20658.0,98.2670975,622.3179932,20658.0,0.0,0.0,64.0,39.0528984,41.1324997,4533.0,4959.0,6503.0
698,698,48,201,313700,48201313700,3137.0,Census Tract 3137,G5020,S,1337501,0,29.6975415,-95.3665463,1778653.5703125,6142.65640878442,8,12.7048998,14.0,0.722428,4651.0,36.5181007,219.9589996,4651.0,0.0,0.0,1.0,31.5587006,40.3895988,2263.0,5826.0,3474.0
699,699,48,201,250500,48201250500,2505.0,Census Tract 2505,G5020,S,4561493,1189,29.9929597,-95.1954273,6103263.7734375,13251.5765000718,18,21.5149994,27.0,0.629583,12090.0,31.1371994,244.9700012,12090.0,0.0,0.0,4.0,29.0828991,50.7785988,5313.0,5571.0,4315.0
700,700,48,201,253700,48201253700,2537.0,Census Tract 2537,G5020,S,4077314,9797,29.7654725,-94.973955,5442256.92578125,10777.4911202564,0,6.5285501,11.0,1.0430501,5418.0,27.0396004,171.0059967,5418.0,1.0,1.0,16.0,27.9853001,39.982399,5177.0,3674.0,1988.0
701,701,48,201,253800,48201253800,2538.0,Census Tract 2538,G5020,S,7547413,6642,29.766428,-94.9479552,10059268.203125,15485.9945580126,4,8.3066397,11.0,1.03722,3091.0,24.9675007,113.8740005,3091.0,0.0,0.0,16.0,29.4601002,40.0670013,7144.0,4660.0,10087.0
702,702,48,201,253900,48201253900,2539.0,Census Tract 2539,G5020,S,4397870,152598,29.7529642,-94.9334749,6057728.6484375,14642.2667264011,0,6.14432,14.0,2.6008401,78609.0,350.6229858,4600.6899414,78609.0,1.0,2.0,1.0,23.0526009,39.8370018,3817.0,15940.0,6856.0
703,703,48,201,254000,48201254000,2540.0,Census Tract 2540,G5020,S,2566653,161548,29.7343474,-94.9429906,3630725.5625,8458.282314745938,0,4.9654899,9.0,2.1278701,97398.0,298.4729919,4780.4599609,97398.0,1.0,2.0,4.0,19.8698006,37.6576004,3865.0,4372.0,4655.0
704,704,48,201,254100,48201254100,2541.0,Census Tract 2541,G5020,S,3225871,0,29.7463599,-94.9558793,4293996.47265625,9939.49313755942,7,9.1895504,19.0,1.00625,1938.0,22.3402004,86.7006989,1938.0,0.0,0.0,16.0,27.8826008,34.2302017,4877.0,5759.0,6080.0
705,705,48,201,433400,48201433400,4334.0,Census Tract 4334,G5020,S,1636470,43270,29.6846053,-95.5409273,2233268.12890625,6278.60527697847,12,19.5046005,26.0,1.26811,1755.0,13.6430998,66.3504028,1755.0,1.0,2.0,16.0,28.5307007,42.6796989,3982.0,3782.0,3583.0
706,706,48,201,450100,48201450100,4501.0,Census Tract 4501,G5020,S,827362,0,29.7772428,-95.5669287,1101985.171875,4880.43884183719,17,22.8481007,31.0,1.00913,2014.0,18.5617008,85.0365982,2014.0,1.0,1.0,1.0,26.4393997,42.5634003,1556.0,9806.0,2770.0
707,707,48,201,450200,48201450200,4502.0,Census Tract 4502,G5020,S,2706107,0,29.7792596,-95.5795765,3604471.9570312495,8941.803948632649,18,24.9953995,35.0,1.98455,4220.0,32.4774017,166.2230072,4220.0,0.0,0.0,4.0,18.5384998,34.4786987,4901.0,7403.0,3170.0
708,708,48,201,450500,48201450500,4505.0,Census Tract 4505,G5020,S,2877499,61106,29.7786592,-95.6346705,3914092.8320312495,8617.88898132792,18,25.2665005,35.0,2.2518301,6521.0,38.1338005,250.4420013,6521.0,1.0,1.0,4.0,19.6611996,35.5685005,2956.0,2859.0,4641.0
709,709,48,201,450600,48201450600,4506.0,Census Tract 4506,G5020,S,1858471,28415,29.7709259,-95.6163028,2512795.55859375,7430.26641707307,17,23.8869991,27.0,1.77307,10845.0,65.293602,471.9410095,10845.0,1.0,1.0,4.0,13.9576998,20.9986992,4136.0,2815.0,3217.0
710,710,48,201,450700,48201450700,4507.0,Census Tract 4507,G5020,S,4379051,62945,29.7667791,-95.5828997,5915194.57421875,13754.5753646078,14,21.8409004,27.0,2.1791501,4420.0,28.9855995,187.6490021,4420.0,1.0,2.0,4.0,22.8463001,38.5098,6508.0,2206.0,1891.0
711,711,48,201,450900,48201450900,4509.0,Census Tract 4509,G5020,S,1622065,246,29.7420701,-95.5651151,2159299.8828125,5971.882198163849,18,23.0100002,29.0,0.6179,3274.0,17.8866997,134.3910065,3274.0,0.0,0.0,1.0,31.9722004,43.4455986,2537.0,8356.0,1885.0
712,712,48,201,451100,48201451100,4511.0,Census Tract 4511,G5020,S,2388314,67726,29.7560155,-95.5807553,3269910.1875,7800.545385744941,14,22.1882992,27.0,1.45157,4196.0,34.1713982,236.8390045,4196.0,1.0,2.0,64.0,38.8036003,43.9758987,3983.0,3017.0,4946.0
713,713,48,201,451200,48201451200,4512.0,Census Tract 4512,G5020,S,1688485,25845,29.7548337,-95.5970018,2282388.07421875,7102.5520947346495,15,22.4202995,25.0,1.71652,15364.0,36.9583015,279.8710022,15364.0,1.0,2.0,64.0,38.6204987,44.5994987,2682.0,2683.0,2747.0
714,714,48,201,241301,48201241301,2413.01,Census Tract 2413.01,G5020,S,7617993,27949,30.0845763,-95.4264834,10246353.7382813,14561.2796955521,24,36.1057014,51.0,2.4522901,7145.0,34.0429001,250.302002,7145.0,1.0,1.0,1.0,28.1548004,43.0113983,,,
715,715,48,201,433100,48201433100,4331.0,Census Tract 4331,G5020,S,840095,14396,29.697588,-95.5546223,1136319.7265625,5214.8594336676,13,20.9808006,28.0,1.62845,4376.0,47.0946999,231.3509979,4376.0,1.0,2.0,4.0,20.4325008,32.8375015,2240.0,3252.0,2322.0
716,716,48,201,232402,48201232402,2324.02,Census Tract 2324.02,G5020,S,1402827,0,29.8118411,-95.1879798,1869741.5703125,5534.54469842178,4,9.9172001,11.0,0.815217,6016.0,61.1651001,333.6140137,6016.0,1.0,1.0,1.0,18.7502003,31.2415009,4015.0,7208.0,2192.0
717,717,48,201,232403,48201232403,2324.03,Census Tract 2324.03,G5020,S,2021827,11252,29.8090933,-95.2052647,2709731.1875,6959.47197742759,0,9.5655203,11.0,1.88153,23148.0,69.194603,978.6190186,23148.0,0.0,0.0,16.0,24.2893009,31.6767998,4860.0,4261.0,5734.0
718,718,48,201,233101,48201233101,2331.01,Census Tract 2331.01,G5020,S,1720704,0,29.7875298,-95.1793273,2292310.3515625,7607.8146142160895,6,8.7356596,11.0,0.680257,1531.0,17.3234997,78.3878021,1531.0,1.0,1.0,4.0,23.8556995,33.8558006,3978.0,3352.0,6615.0
719,719,48,201,233003,48201233003,2330.03,Census Tract 2330.03,G5020,S,1019519,0,29.793671,-95.1707528,1358362.59765625,5404.45246575424,5,9.0168896,11.0,0.488229,2196.0,19.7327995,98.7720032,2196.0,0.0,0.0,64.0,32.5746994,37.1823006,2345.0,5418.0,2631.0
720,720,48,201,431102,48201431102,4311.02,Census Tract 4311.02,G5020,S,930311,0,29.7414554,-95.5283396,1238226.41796875,5285.43284169303,11,20.0606003,22.0,1.76647,6733.0,27.6480999,192.3070068,6733.0,0.0,0.0,1.0,30.3446007,40.9250984,2677.0,4312.0,4351.0
721,721,48,201,431101,48201431101,4311.01,Census Tract 4311.01,G5020,S,837806,0,29.7441598,-95.5356583,1115167.3828125,6327.92194287318,12,20.1611996,23.0,2.21964,5606.0,49.0362015,343.4880066,5606.0,1.0,2.0,64.0,44.9188995,53.2789001,2595.0,4597.0,4454.0
722,722,48,201,433003,48201433003,4330.03,Census Tract 4330.03,G5020,S,925070,0,29.7083526,-95.5513848,1230450.515625,4608.528519051009,21,22.0289001,28.0,0.647381,816.0,13.9792995,60.7490005,816.0,1.0,1.0,1.0,25.4036999,40.7883987,4295.0,5799.0,4316.0
723,723,48,201,432901,48201432901,4329.01,Census Tract 4329.01,G5020,S,1463649,0,29.7163167,-95.5279431,1947123.0390625,7696.462914770118,17,20.9060993,27.0,0.703541,4969.0,30.4776001,165.5630035,4969.0,0.0,0.0,4.0,23.8544006,37.5042992,3656.0,2909.0,2434.0
724,724,48,201,433202,48201433202,4332.02,Census Tract 4332.02,G5020,S,1150085,0,29.6968042,-95.5412482,1529399.0,5538.63740480228,16,20.7642994,22.0,0.557699,4809.0,28.4006996,194.7539978,4809.0,1.0,1.0,4.0,29.8799,39.8167992,3332.0,3829.0,2288.0
725,725,48,201,433201,48201433201,4332.01,Census Tract 4332.01,G5020,S,1096309,0,29.6983882,-95.5483849,1457930.828125,5291.72306224018,16,20.9631004,22.0,0.686854,4950.0,29.3455009,129.9689941,4950.0,1.0,1.0,4.0,16.3180008,28.6842003,4656.0,4624.0,2855.0
726,726,48,201,552102,48201552102,5521.02,Census Tract 5521.02,G5020,S,3165715,1824,29.9380579,-95.6157981,4232394.1484375,9623.60278370832,35,39.3972015,41.0,0.883807,3490.0,21.9165001,124.5210037,3490.0,0.0,0.0,4.0,24.8983994,38.6334,6729.0,6221.0,5357.0
727,727,48,201,554002,48201554002,5540.02,Census Tract 5540.02,G5020,S,4270293,70446,30.0017798,-95.5417573,5807137.6640625,10134.6038044827,27,36.5763016,45.0,2.5541201,2567.0,24.2504005,130.8959961,2567.0,2.0,2.0,4.0,24.3530998,42.9273987,4112.0,8244.0,7180.0
728,728,48,201,555401,48201555401,5554.01,Census Tract 5554.01,G5020,S,13439040,67935,30.1074172,-95.6076922,18108556.6835938,22215.4321839222,39,53.5587006,64.0,2.9805,8717.0,35.3186989,250.371994,8717.0,1.0,2.0,1.0,29.4559002,43.0737,2396.0,9468.0,3895.0
729,729,48,201,232701,48201232701,2327.01,Census Tract 2327.01,G5020,S,4668823,0,29.7886493,-95.2278273,6219926.203125,11535.0967248148,2,9.3201303,16.0,1.11175,4107.0,26.8246002,143.5850067,4107.0,1.0,1.0,4.0,18.9853992,30.2574005,7521.0,6692.0,6912.0
730,730,48,201,233103,48201233103,2331.03,Census Tract 2331.03,G5020,S,1631783,0,29.7764643,-95.1762714,2173380.3046875,6083.67409752532,4,7.92171,12.0,0.63788,2796.0,18.2283001,91.8093033,2796.0,1.0,1.0,16.0,25.9174004,34.7050018,4352.0,4218.0,3192.0
731,731,48,201,233702,48201233702,2337.02,Census Tract 2337.02,G5020,S,2462598,0,29.7473922,-95.2378885,3278055.9453125,9482.96752805442,2,9.74331,14.0,2.28828,2231.0,13.8189001,69.3878021,2231.0,0.0,0.0,4.0,64.2958984,86.2963028,2862.0,2800.0,4051.0
732,732,48,201,241101,48201241101,2411.01,Census Tract 2411.01,G5020,S,2046734,0,30.0624648,-95.3891185,2741603.765625,8528.31810128961,27,33.4502983,37.0,1.1680501,5185.0,31.5053997,208.1670074,5185.0,0.0,0.0,1.0,24.6019993,41.1733017,4423.0,1431.0,3314.0
733,733,48,201,330302,48201330302,3303.02,Census Tract 3303.02,G5020,S,6045715,2523,29.615549,-95.4760221,8030215.570312499,11709.4406713961,12,18.1144009,27.0,1.26724,3719.0,22.3162994,120.2639999,3719.0,1.0,2.0,64.0,40.5931015,53.0660019,5989.0,6036.0,3616.0
734,734,48,201,333201,48201333201,3332.01,Census Tract 3332.01,G5020,S,1144385,0,29.6693964,-95.2699523,1520996.44140625,5089.274946004,7,10.6457005,11.0,0.582138,7251.0,46.5075989,351.3619995,7251.0,0.0,0.0,64.0,30.1147995,38.8921013,5014.0,5129.0,3368.0
735,735,48,201,340301,48201340301,3403.01,Census Tract 3403.01,G5020,S,3560112,44318,29.5935324,-95.1253776,4783297.2265625,8787.03513477248,0,6.0629201,9.0,1.1592,10951.0,65.7005997,553.8519897,10951.0,1.0,1.0,16.0,30.3810005,41.8633003,4227.0,4161.0,9748.0
736,736,48,201,342001,48201342001,3420.01,Census Tract 3420.01,G5020,S,5053185,772,29.6406328,-95.1261843,6713439.078125,11225.9936592157,0,7.1291499,9.0,1.48353,2785.0,18.7103004,113.1139984,2785.0,1.0,2.0,1.0,36.5904999,52.4882011,6978.0,8208.0,3976.0
737,737,48,201,421101,48201421101,4211.01,Census Tract 4211.01,G5020,S,1238555,0,29.7222779,-95.4700803,1647875.02734375,6397.0447755437,9,17.5076008,25.0,1.08149,15536.0,46.6618996,491.8120117,15536.0,1.0,1.0,4.0,22.6590004,36.719101,3404.0,8109.0,7208.0
738,738,48,201,423301,48201423301,4233.01,Census Tract 4233.01,G5020,S,1654036,22924,29.6704175,-95.5186283,2228844.23046875,6848.14919597459,11,19.2714005,21.0,1.15624,5489.0,32.7731018,236.901001,5489.0,0.0,0.0,64.0,35.9267998,39.9921989,3888.0,3896.0,2082.0
739,739,48,201,553403,48201553403,5534.03,Census Tract 5534.03,G5020,S,6638370,20129,30.0590538,-95.4624926,8918212.53125,19421.3085666065,30,37.3502998,45.0,1.80711,3682.0,23.0939007,124.3560028,3682.0,0.0,0.0,4.0,25.2205009,43.9511986,6080.0,3812.0,2443.0
740,740,48,201,454502,48201454502,4545.02,Census Tract 4545.02,G5020,S,7516142,57514,29.7447248,-95.7173589,10080447.9414063,14189.7978568027,26,28.4841003,33.0,1.6320699,13777.0,50.2289009,469.8190002,13777.0,1.0,1.0,1.0,29.5601997,48.5817986,2445.0,6699.0,3322.0
