+OID_,FID_1,STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Shape__Are,Shape__Len,DEM_min,DEM_mean,DEM_max,DEM_std,FloAc_rang,FloAc_mean,FloAc_std,FlowAc_max,Haz_major,Haz_max,FloDir_maj,FloDir_mea,FloDir_std,POP_2010_original,POP_2015_original,POP_2021_original,population_2021,population_2015,population_2010,growth_2010_2021_abs,growth_2010_2021_pct,growth_2010_2015_pct,growth_2015_2021_pct,area_sq_km,pop_density_2010,pop_density_2015,pop_density_2021
703,703,48,201,254000,48201254000,2540.0,Census Tract 2540,G5020,S,2566653,161548,29.7343474,-94.9429906,3630725.5625,8458.282314745938,0,4.9654899,9.0,2.1278701,97398.0,298.4729919,4780.4599609,97398.0,1.0,2.0,4.0,19.8698006,37.6576004,3865.0,4372.0,4655.0,3394.0,4372.0,3865.0,-471.0,-12.186287192755497,13.117723156532987,-22.369624885635865,2.566653,1505.8521740180695,1703.3856933523932,1322.344703393875
704,704,48,201,254100,48201254100,2541.0,Census Tract 2541,G5020,S,3225871,0,29.7463599,-94.9558793,4293996.47265625,9939.49313755942,7,9.1895504,19.0,1.00625,1938.0,22.3402004,86.7006989,1938.0,0.0,0.0,16.0,27.8826008,34.2302017,4877.0,5759.0,6080.0,5335.0,5759.0,4877.0,458.0,9.391019069099857,18.08488825097396,-7.362389303698559,3.225871,1511.8397480866406,1785.254277061916,1653.8169071236885
705,705,48,201,433400,48201433400,4334.0,Census Tract 4334,G5020,S,1636470,43270,29.6846053,-95.5409273,2233268.12890625,6278.60527697847,12,19.5046005,26.0,1.26811,1755.0,13.6430998,66.3504028,1755.0,1.0,2.0,16.0,28.5307007,42.6796989,3982.0,3782.0,3583.0,4285.0,4882.0,3982.0,303.0,7.609241587142139,22.601707684580614,-12.228594838181072,1.63647,2433.28628083619,2983.250533159789,2618.4409124518015
706,706,48,201,450100,48201450100,4501.0,Census Tract 4501,G5020,S,827362,0,29.7772428,-95.5669287,1101985.171875,4880.43884183719,17,22.8481007,31.0,1.00913,2014.0,18.5617008,85.0365982,2014.0,1.0,1.0,1.0,26.4393997,42.5634003,1556.0,9806.0,2770.0,1973.0,1813.0,1556.0,417.0,26.79948586118252,16.516709511568124,8.825151682294539,0.827362,1880.6761731865856,2191.30199356509,2384.6877183143533
707,707,48,201,450200,48201450200,4502.0,Census Tract 4502,G5020,S,2706107,0,29.7792596,-95.5795765,3604471.9570312495,8941.803948632649,18,24.9953995,35.0,1.98455,4220.0,32.4774017,166.2230072,4220.0,0.0,0.0,4.0,18.5384998,34.4786987,4901.0,7403.0,3170.0,5728.0,4724.0,4901.0,827.0,16.874107325035705,-3.6115078555396853,21.253175275190518,2.706107,1811.08877069532,1745.6811574708613,2116.693833614118
708,708,48,201,450500,48201450500,4505.0,Census Tract 4505,G5020,S,2877499,61106,29.7786592,-95.6346705,3914092.8320312495,8617.88898132792,18,25.2665005,35.0,2.2518301,6521.0,38.1338005,250.4420013,6521.0,1.0,1.0,4.0,19.6611996,35.5685005,2956.0,2859.0,4641.0,2875.0,2859.0,2956.0,-81.0,-2.740189445196211,-3.2814614343707715,0.5596362364463099,2.877499,1027.2809825476916,993.571153282764,999.1315374914119
709,709,48,201,450600,48201450600,4506.0,Census Tract 4506,G5020,S,1858471,28415,29.7709259,-95.6163028,2512795.55859375,7430.26641707307,17,23.8869991,27.0,1.77307,10845.0,65.293602,471.9410095,10845.0,1.0,1.0,4.0,13.9576998,20.9986992,4136.0,2815.0,3217.0,4514.0,4222.0,4136.0,378.0,9.13926499032882,2.079303675048356,6.916153481762198,1.858471,2225.485358663116,2271.7599575134614,2428.878362912308
710,710,48,201,450700,48201450700,4507.0,Census Tract 4507,G5020,S,4379051,62945,29.7667791,-95.5828997,5915194.57421875,13754.5753646078,14,21.8409004,27.0,2.1791501,4420.0,28.9855995,187.6490021,4420.0,1.0,2.0,4.0,22.8463001,38.5098,6508.0,2206.0,1891.0,6646.0,7011.0,6508.0,138.0,2.120467117393977,7.7289489858635525,-5.206104692625874,4.379051,1486.1667516546395,1601.031821734892,1517.6804289331183
711,711,48,201,450900,48201450900,4509.0,Census Tract 4509,G5020,S,1622065,246,29.7420701,-95.5651151,2159299.8828125,5971.882198163849,18,23.0100002,29.0,0.6179,3274.0,17.8866997,134.3910065,3274.0,0.0,0.0,1.0,31.9722004,43.4455986,2537.0,8356.0,1885.0,3055.0,2800.0,2537.0,518.0,20.417816318486402,10.366574694521088,9.107142857142856,1.622065,1564.0556944388788,1726.1946962667955,1883.4017132482359
712,712,48,201,451100,48201451100,4511.0,Census Tract 4511,G5020,S,2388314,67726,29.7560155,-95.5807553,3269910.1875,7800.545385744941,14,22.1882992,27.0,1.45157,4196.0,34.1713982,236.8390045,4196.0,1.0,2.0,64.0,38.8036003,43.9758987,3983.0,3017.0,4946.0,4132.0,4147.885011695485,3981.9296219771313,150.07037802286868,3.768785294310522,4.1677127793120805,-0.38296653959055393,2.388314,1667.2554873342165,1736.7419073436265,1730.0907669594535
713,713,48,201,451200,48201451200,4512.0,Census Tract 4512,G5020,S,1688485,25845,29.7548337,-95.5970018,2282388.07421875,7102.5520947346495,15,22.4202995,25.0,1.71652,15364.0,36.9583015,279.8710022,15364.0,1.0,2.0,64.0,38.6204987,44.5994987,2682.0,2683.0,2747.0,2473.0,2684.1149883045146,2683.0703780228687,-210.07037802286868,-7.829476995592927,0.038933391021059895,-7.865348139867525,1.688485,1589.040102827605,1589.6587700243203,1464.6265735259715
714,714,48,201,241301,48201241301,2413.01,Census Tract 2413.01,G5020,S,7617993,27949,30.0845763,-95.4264834,10246353.7382813,14561.2796955521,24,36.1057014,51.0,2.4522901,7145.0,34.0429001,250.302002,7145.0,1.0,1.0,1.0,28.1548004,43.0113983,,,,4381.0,5300.269057624258,4479.989322515741,-98.98932251574115,-2.2095883581292473,18.309859154929587,-17.343818731275917,7.617993,588.0799998786742,695.7566195747695,575.0858526648685
715,715,48,201,433100,48201433100,4331.0,Census Tract 4331,G5020,S,840095,14396,29.697588,-95.5546223,1136319.7265625,5214.8594336676,13,20.9808006,28.0,1.62845,4376.0,47.0946999,231.3509979,4376.0,1.0,2.0,4.0,20.4325008,32.8375015,2240.0,3252.0,2322.0,3290.0,3791.0,2240.0,1050.0,46.875,69.24107142857143,-13.215510419414404,0.840095,2666.36511346931,4512.584886233104,3916.2237604080487
716,716,48,201,232402,48201232402,2324.02,Census Tract 2324.02,G5020,S,1402827,0,29.8118411,-95.1879798,1869741.5703125,5534.54469842178,4,9.9172001,11.0,0.815217,6016.0,61.1651001,333.6140137,6016.0,1.0,1.0,1.0,18.7502003,31.2415009,4015.0,7208.0,2192.0,4641.0,3963.0,4015.0,626.0,15.591531755915316,-1.2951432129514322,17.108251324753972,1.402827,2862.0777900624953,2825.0097838151105,3308.3195575790883
717,717,48,201,232403,48201232403,2324.03,Census Tract 2324.03,G5020,S,2021827,11252,29.8090933,-95.2052647,2709731.1875,6959.47197742759,0,9.5655203,11.0,1.88153,23148.0,69.194603,978.6190186,23148.0,0.0,0.0,16.0,24.2893009,31.6767998,4860.0,4261.0,5734.0,4150.0,4229.819670344292,4824.436422875677,-674.4364228756767,-13.979589816496512,-12.325102880658438,-1.8870702905827375,2.021827,2386.176672324426,2092.0779425461683,2052.5989612365447
718,718,48,201,233101,48201233101,2331.01,Census Tract 2331.01,G5020,S,1720704,0,29.7875298,-95.1793273,2292310.3515625,7607.8146142160895,6,8.7356596,11.0,0.680257,1531.0,17.3234997,78.3878021,1531.0,1.0,1.0,4.0,23.8556995,33.8558006,3978.0,3352.0,6615.0,4349.0,4347.0,3978.0,371.0,9.326294620412268,9.276018099547512,0.04600874166091557,1.720704,2311.8444543628652,2526.29156438295,2527.4538793424085
719,719,48,201,233003,48201233003,2330.03,Census Tract 2330.03,G5020,S,1019519,0,29.793671,-95.1707528,1358362.59765625,5404.45246575424,5,9.0168896,11.0,0.488229,2196.0,19.7327995,98.7720032,2196.0,0.0,0.0,64.0,32.5746994,37.1823006,2345.0,5418.0,2631.0,2796.0,2385.0,2345.0,451.0,19.232409381663114,1.7057569296375266,17.232704402515722,1.019519,2300.1042648543084,2339.3384527409494,2742.469733276182
720,720,48,201,431102,48201431102,4311.02,Census Tract 4311.02,G5020,S,930311,0,29.7414554,-95.5283396,1238226.41796875,5285.43284169303,11,20.0606003,22.0,1.76647,6733.0,27.6480999,192.3070068,6733.0,0.0,0.0,1.0,30.3446007,40.9250984,2677.0,4312.0,4351.0,4129.0,3863.125880132429,2673.83562616357,1455.16437383643,54.42235714108969,44.47880947997007,6.882357140752994,0.930311,2874.130937034572,4152.510160723058,4438.300740290075
721,721,48,201,431101,48201431101,4311.01,Census Tract 4311.01,G5020,S,837806,0,29.7441598,-95.5356583,1115167.3828125,6327.92194287318,12,20.1611996,23.0,2.21964,5606.0,49.0362015,343.4880066,5606.0,1.0,2.0,64.0,44.9188995,53.2789001,2595.0,4597.0,4454.0,5297.0,3276.0,2595.0,2702.0,104.12331406551061,26.242774566473987,61.691086691086696,0.837806,3097.375764795191,3910.2131042269925,6322.466060161899
722,722,48,201,433003,48201433003,4330.03,Census Tract 4330.03,G5020,S,925070,0,29.7083526,-95.5513848,1230450.515625,4608.528519051009,21,22.0289001,28.0,0.647381,816.0,13.9792995,60.7490005,816.0,1.0,1.0,1.0,25.4036999,40.7883987,4295.0,5799.0,4316.0,5122.0,5679.0,4295.0,827.0,19.254947613504076,32.22351571594878,-9.808064800140869,0.92507,4642.891889262434,6138.994886873426,5536.878290291545
723,723,48,201,432901,48201432901,4329.01,Census Tract 4329.01,G5020,S,1463649,0,29.7163167,-95.5279431,1947123.0390625,7696.462914770118,17,20.9060993,27.0,0.703541,4969.0,30.4776001,165.5630035,4969.0,0.0,0.0,4.0,23.8544006,37.5042992,3656.0,2909.0,2434.0,3217.0,3011.0,3656.0,-439.0,-12.00765864332604,-17.642231947483587,6.841580870142809,1.463649,2497.8666333253395,2057.187208135284,2197.9313346300924
724,724,48,201,433202,48201433202,4332.02,Census Tract 4332.02,G5020,S,1150085,0,29.6968042,-95.5412482,1529399.0,5538.63740480228,16,20.7642994,22.0,0.557699,4809.0,28.4006996,194.7539978,4809.0,1.0,1.0,4.0,29.8799,39.8167992,3332.0,3829.0,2288.0,3474.0,4733.0,3332.0,142.0,4.261704681872749,42.046818727491,-26.600464821466304,1.150085,2897.177165166053,4115.347996017686,3020.646300056083
725,725,48,201,433201,48201433201,4332.01,Census Tract 4332.01,G5020,S,1096309,0,29.6983882,-95.5483849,1457930.828125,5291.72306224018,16,20.9631004,22.0,0.686854,4950.0,29.3455009,129.9689941,4950.0,1.0,1.0,4.0,16.3180008,28.6842003,4656.0,4624.0,2855.0,4085.0,5468.0,4656.0,-571.0,-12.263745704467354,17.439862542955325,-25.292611558156548,1.096309,4246.97781373682,4987.644906682332,3726.13925453499
726,726,48,201,552102,48201552102,5521.02,Census Tract 5521.02,G5020,S,3165715,1824,29.9380579,-95.6157981,4232394.1484375,9623.60278370832,35,39.3972015,41.0,0.883807,3490.0,21.9165001,124.5210037,3490.0,0.0,0.0,4.0,24.8983994,38.6334,6729.0,6221.0,5357.0,5991.0,6221.0,6729.0,-738.0,-10.96745430227374,-7.549412988556991,-3.697154798263945,3.165715,2125.586162999512,1965.1168851270565,1892.4634719170867
727,727,48,201,554002,48201554002,5540.02,Census Tract 5540.02,G5020,S,4270293,70446,30.0017798,-95.5417573,5807137.6640625,10134.6038044827,27,36.5763016,45.0,2.5541201,2567.0,24.2504005,130.8959961,2567.0,2.0,2.0,4.0,24.3530998,42.9273987,4112.0,8244.0,7180.0,4108.0,4660.0,4112.0,-4.0,-0.09727626459143969,13.326848249027238,-11.84549356223176,4.270293,962.9315833831544,1091.2600142425824,961.994879508268
728,728,48,201,555401,48201555401,5554.01,Census Tract 5554.01,G5020,S,13439040,67935,30.1074172,-95.6076922,18108556.6835938,22215.4321839222,39,53.5587006,64.0,2.9805,8717.0,35.3186989,250.371994,8717.0,1.0,2.0,1.0,29.4559002,43.0737,2396.0,9468.0,3895.0,2483.0,2889.169383480005,2396.1770709174125,86.8229290825875,3.623393702258658,20.574118605259955,-14.05834444330065,13.43904,178.2997201375554,214.9833160315026,184.7602209681644
729,729,48,201,232701,48201232701,2327.01,Census Tract 2327.01,G5020,S,4668823,0,29.7886493,-95.2278273,6219926.203125,11535.0967248148,2,9.3201303,16.0,1.11175,4107.0,26.8246002,143.5850067,4107.0,1.0,1.0,4.0,18.9853992,30.2574005,7521.0,6692.0,6912.0,7730.0,8909.0,7521.0,209.0,2.7788857864645657,18.454992687142667,-13.233808508250084,4.668823,1610.8985069684588,1908.1897086267782,1655.6635366129751
730,730,48,201,233103,48201233103,2331.03,Census Tract 2331.03,G5020,S,1631783,0,29.7764643,-95.1762714,2173380.3046875,6083.67409752532,4,7.92171,12.0,0.63788,2796.0,18.2283001,91.8093033,2796.0,1.0,1.0,16.0,25.9174004,34.7050018,4352.0,4218.0,3192.0,5268.0,5477.0,4352.0,916.0,21.047794117647058,25.85018382352941,-3.8159576410443674,1.631783,2667.021288982665,3356.4511947973474,3228.370438961553
731,731,48,201,233702,48201233702,2337.02,Census Tract 2337.02,G5020,S,2462598,0,29.7473922,-95.2378885,3278055.9453125,9482.96752805442,2,9.74331,14.0,2.28828,2231.0,13.8189001,69.3878021,2231.0,0.0,0.0,4.0,64.2958984,86.2963028,2862.0,2800.0,4051.0,3029.0,3079.027375481446,2825.321047973036,203.678952026964,7.209055132799473,8.97973445143256,-1.6247785219390494,2.462598,1147.2928378781419,1250.3166880999036,1230.0018110954368
732,732,48,201,241101,48201241101,2411.01,Census Tract 2411.01,G5020,S,2046734,0,30.0624648,-95.3891185,2741603.765625,8528.31810128961,27,33.4502983,37.0,1.1680501,5185.0,31.5053997,208.1670074,5185.0,0.0,0.0,1.0,24.6019993,41.1733017,4423.0,1431.0,3314.0,5357.0,5190.0,4423.0,934.0,21.116888989373727,17.341171150802623,3.2177263969171483,2.046734,2161.0038236527075,2535.747195287712,2617.340602149571
733,733,48,201,330302,48201330302,3303.02,Census Tract 3303.02,G5020,S,6045715,2523,29.615549,-95.4760221,8030215.570312499,11709.4406713961,12,18.1144009,27.0,1.26724,3719.0,22.3162994,120.2639999,3719.0,1.0,2.0,64.0,40.5931015,53.0660019,5989.0,6036.0,3616.0,5299.0,6038.399111611889,5990.315033779125,-691.3150337791249,-11.540545528587888,0.8026969794012465,-12.244952642994704,6.045715,990.8364906018766,998.7899051827432,876.4885542901046
734,734,48,201,333201,48201333201,3332.01,Census Tract 3332.01,G5020,S,1144385,0,29.6693964,-95.2699523,1520996.44140625,5089.274946004,7,10.6457005,11.0,0.582138,7251.0,46.5075989,351.3619995,7251.0,0.0,0.0,64.0,30.1147995,38.8921013,5014.0,5129.0,3368.0,4946.0,5129.0,5014.0,-68.0,-1.3562026326286398,2.293577981651376,-3.567946968219926,1.144385,4381.392625733472,4481.883282286993,4321.972063597478
735,735,48,201,340301,48201340301,3403.01,Census Tract 3403.01,G5020,S,3560112,44318,29.5935324,-95.1253776,4783297.2265625,8787.03513477248,0,6.0629201,9.0,1.1592,10951.0,65.7005997,553.8519897,10951.0,1.0,1.0,16.0,30.3810005,41.8633003,4227.0,4161.0,9748.0,3284.0,4161.0,4227.0,-943.0,-22.308966169860422,-1.5613910574875798,-21.07666426339822,3.560112,1187.3221966050505,1168.7834540036943,922.4428894371862
736,736,48,201,342001,48201342001,3420.01,Census Tract 3420.01,G5020,S,5053185,772,29.6406328,-95.1261843,6713439.078125,11225.9936592157,0,7.1291499,9.0,1.48353,2785.0,18.7103004,113.1139984,2785.0,1.0,2.0,1.0,36.5904999,52.4882011,6978.0,8208.0,3976.0,6359.0,6679.772219536655,6834.5235407517275,-475.5235407517275,-6.957669220339313,-2.2642591000286676,-4.802143082042183,5.053185,1352.5179744560564,1321.8934631399118,1258.4142476477707
737,737,48,201,421101,48201421101,4211.01,Census Tract 4211.01,G5020,S,1238555,0,29.7222779,-95.4700803,1647875.02734375,6397.0447755437,9,17.5076008,25.0,1.08149,15536.0,46.6618996,491.8120117,15536.0,1.0,1.0,4.0,22.6590004,36.719101,3404.0,8109.0,7208.0,2412.0,3223.087411659404,3360.303077883189,-948.303077883189,-28.220760327385978,-4.083431257344305,-25.16492133366673,1.238555,2713.083454415176,2602.2965565997506,1947.430675262705
738,738,48,201,423301,48201423301,4233.01,Census Tract 4233.01,G5020,S,1654036,22924,29.6704175,-95.5186283,2228844.23046875,6848.14919597459,11,19.2714005,21.0,1.15624,5489.0,32.7731018,236.901001,5489.0,0.0,0.0,64.0,35.9267998,39.9921989,3888.0,3896.0,2082.0,4561.0,4583.0,3888.0,673.0,17.309670781893004,17.87551440329218,-0.4800349116299367,1.654036,2350.61389232157,2770.798217209299,2757.4974184358744
739,739,48,201,553403,48201553403,5534.03,Census Tract 5534.03,G5020,S,6638370,20129,30.0590538,-95.4624926,8918212.53125,19421.3085666065,30,37.3502998,45.0,1.80711,3682.0,23.0939007,124.3560028,3682.0,0.0,0.0,4.0,25.2205009,43.9511986,6080.0,3812.0,2443.0,8148.0,6474.049134364911,6079.1071408399475,2068.8928591600525,34.0328408634396,6.496710526315786,25.856320069453716,6.63837,915.7529846694215,975.2468052194907,1227.4097406441642
740,740,48,201,454502,48201454502,4545.02,Census Tract 4545.02,G5020,S,7516142,57514,29.7447248,-95.7173589,10080447.9414063,14189.7978568027,26,28.4841003,33.0,1.6320699,13777.0,50.2289009,469.8190002,13777.0,1.0,1.0,1.0,29.5601997,48.5817986,2445.0,6699.0,3322.0,2289.0,2532.0,2445.0,-156.0,-6.38036809815951,3.5582822085889574,-9.597156398104266,7.516142,325.2998679375669,336.8749552629527,304.5445389403234
741,741,48,201,455102,48201455102,4551.02,Census Tract 4551.02,G5020,S,1587781,0,29.7662531,-95.7712394,2114344.16796875,7843.45447904168,35,38.2401009,46.0,0.717903,2479.0,21.2395,100.6989975,2479.0,0.0,0.0,1.0,25.3946991,43.4603004,3375.0,7342.0,5298.0,2787.0,3527.494626904608,3255.986727809754,-468.98672780975403,-14.403827994877402,8.338728680183927,-20.992083765536318,1.587781,2050.652280012013,2221.6506098162204,1755.2798528260507
742,742,48,201,511302,48201511302,5113.02,Census Tract 5113.02,G5020,S,1588561,0,29.7973995,-95.3935238,2116690.44921875,5888.92907338021,16,17.6480999,19.0,0.496568,4482.0,33.9183998,191.5639954,4482.0,0.0,0.0,1.0,12.3287001,29.8153992,4157.0,8596.0,4194.0,4243.0,3933.0,4157.0,86.0,2.0687996151070482,-5.388501323069521,7.8820239003305375,1.588561,2616.833725617084,2475.825605689678,2670.9707716606413
743,743,48,201,520601,48201520601,5206.01,Census Tract 5206.01,G5020,S,1964848,0,29.8167961,-95.4926764,2619078.12109375,6561.0504574058095,18,23.6037998,25.0,0.675554,2602.0,22.1492996,104.2279968,2602.0,1.0,2.0,64.0,36.1610985,43.7076988,2781.0,5626.0,3029.0,2915.0,2543.0,2781.0,134.0,4.818410643653362,-8.558072635742539,14.628391663389698,1.964848,1415.3766601793116,1294.2476975318193,1483.5753198211771
744,744,48,201,554001,48201554001,5540.01,Census Tract 5540.01,G5020,S,3347402,33103,30.0103797,-95.5250906,4523428.19921875,9112.038587800222,25,35.3778992,41.0,2.7871201,2752.0,20.9598999,104.4869995,2752.0,2.0,2.0,4.0,27.4563007,47.7332001,3177.0,3875.0,5210.0,3121.0,3909.3191173992072,3205.5931174247557,-84.59311742475575,-2.63892248098893,21.95306684897666,-20.16512578598752,3.347402,957.636136151187,1167.8666372904142,932.3648608682196
745,745,48,201,212300,48201212300,2123.0,Census Tract 2123,G5020,S,3269457,30770,29.7747755,-95.3550489,4395474.76171875,9264.113197629153,0,13.4989004,19.0,2.81656,4259.0,22.8479996,113.3089981,4259.0,2.0,2.0,4.0,24.4916,36.737999,5028.0,6088.0,4999.0,4348.0,6193.365872941224,5112.023495473978,-764.0234954739781,-14.945617839010715,21.152922681686253,-29.79584786042781,3.269457,1563.5695760714939,1894.3102395722665,1329.8844425848083
746,746,48,201,212400,48201212400,2124.0,Census Tract 2124,G5020,S,8124430,17298,29.7863474,-95.2850878,10846376.46875,19764.5573285252,6,11.9855003,21.0,1.30358,3007.0,19.7383995,98.7384033,3007.0,1.0,1.0,1.0,29.3101006,44.9076996,3633.0,7975.0,5535.0,3106.0,3081.0,3633.0,-527.0,-14.505917974126067,-15.194054500412882,0.8114248620577734,8.12443,447.16983222207585,379.2266042048488,382.3037431549044
747,747,48,201,250701,48201250701,2507.01,Census Tract 2507.01,G5020,S,17538045,2246930,30.008984,-95.2300838,26475462.0898438,26948.880310634,7,17.5457993,32.0,3.2607901,220100.0,182.7230072,3947.1599121,220100.0,2.0,2.0,64.0,35.1636009,45.7963982,5685.0,1995.0,2154.0,6467.0,5907.560161073052,5721.311870853413,745.688129146587,13.033516542690363,3.2553423834218873,9.469896601532556,17.538045,326.22289832495085,336.84257059855025,368.7412137441773
748,748,48,201,250702,48201250702,2507.02,Census Tract 2507.02,G5020,S,3034334,0,30.0032624,-95.1784012,4059695.4375,9064.555067424448,17,20.8188,23.0,0.804939,4333.0,27.1338997,192.3699951,4333.0,0.0,0.0,64.0,34.174099,43.7868996,4655.0,8328.0,5305.0,4264.0,4941.515430164459,4692.23539212932,-428.23539212931973,-9.126468651756792,5.312607258648564,-13.710681262446457,3.034334,1546.3806529305343,1628.533783744459,1405.250707403997
749,749,48,201,251503,48201251503,2515.03,Census Tract 2515.03,G5020,S,924933,565,30.0726664,-95.1832132,1239982.78125,5278.5782617939,17,22.4498997,25.0,0.998044,4673.0,45.6506996,296.3370056,4673.0,0.0,0.0,64.0,44.9039001,40.5682983,2229.0,4766.0,2443.0,2804.0,2189.13867146489,2220.0136936739036,583.9863063260964,26.30552721319735,-1.3907581875280377,28.086906350417145,0.924933,2400.1886554744005,2366.807835232271,3031.5709354082946
750,750,48,201,251402,48201251402,2514.02,Census Tract 2514.02,G5020,S,2669384,601,30.0743768,-95.2031065,3577214.7890625,9287.16189660158,19,22.9188995,25.0,0.832161,2521.0,17.4428005,101.2630005,2521.0,0.0,0.0,4.0,33.1613007,43.2417984,5968.0,4733.0,3492.0,6581.0,6062.0,5968.0,613.0,10.271447721179625,1.5750670241286864,8.561530847904981,2.669384,2235.7217994863236,2270.935916301289,2465.3627953115774
751,751,48,201,251902,48201251902,2519.02,Census Tract 2519.02,G5020,S,16489626,987696,29.9082834,-95.0972575,23338946.8203125,23894.2987772919,0,9.3070803,18.0,5.1540899,868822.0,706.6199951,23691.9003906,868822.0,2.0,2.0,4.0,24.0963993,45.2411995,4489.0,14910.0,1968.0,6969.0,5146.0,4489.0,2480.0,55.246157273334816,14.635776342169748,35.42557326078508,16.489626,272.23176559613904,312.07499794112977,422.6293549653582
752,752,48,201,511001,48201511001,5110.01,Census Tract 5110.01,G5020,S,2270102,11143,29.7994395,-95.4435741,3039765.48046875,8131.93080020931,8,20.2425995,26.0,1.64133,6736.0,39.9779015,257.7839966,6736.0,0.0,0.0,4.0,30.6488991,41.5887985,2838.0,4758.0,2590.0,2992.0,2657.6055961565794,2822.687684320458,169.31231567954183,5.998266000877194,-5.848400766435523,12.582544389845532,2.270102,1243.4188791166468,1170.6987598603848,1318.0024509911889
753,753,48,201,522302,48201522302,5223.02,Census Tract 5223.02,G5020,S,1295272,0,29.7894965,-95.5380653,1725624.1875,5244.63123259562,22,25.0466995,32.0,0.809753,2649.0,22.5902996,127.3399963,2649.0,0.0,0.0,4.0,30.7077999,49.4129982,4072.0,3991.0,1920.0,3517.0,3991.0,4072.0,-555.0,-13.629666011787819,-1.9891944990176817,-11.876722625908293,1.295272,3143.741237361728,3081.2061096047782,2715.259806434479
754,754,48,201,522202,48201522202,5222.02,Census Tract 5222.02,G5020,S,1768480,0,29.800453,-95.5378892,2356568.41015625,6075.18196838329,25,26.4727993,28.0,0.539127,3240.0,25.9801006,110.802002,3240.0,0.0,0.0,1.0,23.4200993,41.3053017,3451.0,6632.0,3937.0,4057.0,4207.0,3451.0,606.0,17.56012749927557,21.906693711967545,-3.565486094604231,1.76848,1951.393286890437,2378.879037365421,2294.060436080702
755,755,48,201,522301,48201522301,5223.01,Census Tract 5223.01,G5020,S,1385867,0,29.7902459,-95.5268985,1846344.4296875,5699.49623330873,21,24.1208,32.0,1.28655,2560.0,33.6431999,157.6210022,2560.0,0.0,0.0,4.0,23.3605995,39.709301,5745.0,4604.0,6725.0,3822.0,4070.0,5745.0,-1923.0,-33.472584856396864,-29.155787641427327,-6.093366093366093,1.385867,4145.419437795979,2936.789749665733,2757.8403988261502
756,756,48,201,522201,48201522201,5222.01,Census Tract 5222.01,G5020,S,1628613,0,29.8085325,-95.5398873,2170425.47265625,8500.64566596255,23,26.3398991,28.0,0.744459,4457.0,36.891201,210.7369995,4457.0,0.0,0.0,1.0,25.8799,44.0425987,3573.0,5163.0,1418.0,4564.0,4404.0,3573.0,991.0,27.735796249650154,23.25776658270361,3.633060853769301,1.628613,2193.8913664572246,2704.1414995459327,2802.384605796466
757,757,48,201,532502,48201532502,5325.02,Census Tract 5325.02,G5020,S,2695578,6114,29.8863712,-95.4982807,3606218.75,9159.886090048862,20,27.4137001,34.0,2.0083399,5198.0,40.3499985,237.0829926,5198.0,1.0,2.0,4.0,17.7749004,31.3668003,5270.0,5666.0,3218.0,5458.0,5666.0,5270.0,188.0,3.5673624288425048,7.514231499051234,-3.6710201200141195,2.695578,1955.0537955125026,2101.9610636382995,2024.7976500772747
